Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5117778,F,Y,N,0,144000,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1
5095310,F,Y,Y,0,225000,Working,Higher education,Married,House / apartment,-12322,-3717,1,0,0,0,Core staff,2
5050655,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14667,-1048,1,1,1,0,Accountants,2
5033817,F,Y,N,1,292500,State servant,Higher education,Married,House / apartment,-16010,-2667,1,0,1,0,Core staff,3
5052963,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9984,-2606,1,0,0,0,Laborers,2
5113159,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1
5143235,F,Y,Y,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,-10142,-2479,1,0,0,0,Managers,2
5132800,F,N,Y,0,157500,Working,Secondary / secondary special,Separated,House / apartment,-18540,-1534,1,0,0,0,Sales staff,1
5090549,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-15241,-2531,1,0,0,0,,2
5054522,F,Y,Y,1,135000,Working,Higher education,Married,House / apartment,-10014,-2311,1,0,0,0,,3
5051061,F,N,N,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11945,-1323,1,0,1,0,,4
5010707,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2
5028984,F,N,Y,0,193500,Working,Secondary / secondary special,Separated,House / apartment,-19063,-2213,1,1,1,1,Laborers,1
5028615,,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,With parents,-10681,-2152,1,0,1,0,Sales staff,1
5126034,F,Y,Y,0,108000,Working,Secondary / secondary special,Separated,House / apartment,-17171,-925,1,0,0,1,Cleaning staff,1
5090470,M,N,Y,1,900000,Working,Secondary / secondary special,Married,House / apartment,-15380,-4509,1,0,0,0,Laborers,3
5021775,F,N,Y,0,292500,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2
5046415,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-14466,-1569,1,0,1,0,,2
5065606,M,Y,N,0,270000,Pensioner,Higher education,Married,House / apartment,-23489,365243,1,0,0,0,,2
5117314,M,N,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,-16632,-1679,1,0,0,0,Laborers,3
5009195,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5139548,F,Y,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13584,-6337,1,0,1,0,Medicine staff,4
5096416,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,-16876,-97,1,1,0,0,,2
5042286,F,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-1222,1,0,0,0,Secretaries,1
5050729,M,Y,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,-8528,-531,1,0,0,0,,1
5038897,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22886,365243,1,0,1,0,,2
5050973,F,N,N,1,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964,-7591,1,0,0,0,Core staff,2
5044935,M,N,Y,2,360000,State servant,Higher education,Married,House / apartment,-16027,-5639,1,0,1,0,Managers,4
5113539,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2
5085990,F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-21717,365243,1,0,0,0,,2
5033452,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19143,-5498,1,1,1,0,Core staff,2
5051240,F,Y,N,0,121500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23328,365243,1,0,0,0,,1
5065335,M,N,Y,0,202500,Commercial associate,Lower secondary,Married,Rented apartment,-9766,-1935,1,0,1,0,Sales staff,2
5145978,F,Y,N,0,112500,State servant,Secondary / secondary special,Widow,House / apartment,-19538,-5880,1,0,0,0,Secretaries,1
5105614,F,Y,Y,2,135000,Working,Higher education,Married,House / apartment,-12334,-460,1,0,0,0,Accountants,4
5038845,F,N,Y,0,103500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17007,-1569,1,1,1,0,Sales staff,2
5105556,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19802,-4532,1,0,0,0,Laborers,2
5028383,M,Y,N,0,337500,Working,Secondary / secondary special,Single / not married,With parents,-11344,-3309,1,0,0,0,Core staff,1
5009980,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5062075,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21392,365243,1,0,0,0,,2
5009706,F,N,N,0,157500,Working,Higher education,Married,House / apartment,-11644,-344,1,0,0,0,Managers,2
5146463,M,Y,N,0,360000,State servant,Higher education,Married,House / apartment,-9983,-1923,1,0,0,0,,2
5112662,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,1,0,0,0,Managers,3
5096796,M,Y,Y,0,337500,Working,Higher education,Separated,House / apartment,-13188,-584,1,0,0,0,Laborers,1
5066843,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-17090,365243,1,0,0,0,,2
5066597,F,N,N,1,360000,Commercial associate,Higher education,Civil marriage,House / apartment,-14805,-1922,1,0,0,0,Sales staff,3
5047704,F,N,Y,2,,Working,Secondary / secondary special,Single / not married,House / apartment,-14717,-1496,1,0,0,0,,3
5009074,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3
5090954,F,N,N,0,270000,State servant,Secondary / secondary special,Separated,House / apartment,-19363,-12332,1,0,1,1,Medicine staff,1
5143019,M,N,N,0,270000,Working,Secondary / secondary special,Married,With parents,-11768,-622,1,1,1,0,Laborers,2
5118617,F,N,N,0,270000,Commercial associate,Higher education,Single / not married,House / apartment,-15770,-5209,1,0,0,0,Sales staff,1
5116018,F,Y,Y,0,450000,Pensioner,Higher education,Widow,House / apartment,-22083,365243,1,0,1,0,,1
5139662,F,N,Y,0,157500,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2
5042232,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12849,-6273,1,1,0,0,Sales staff,1
5125317,M,Y,N,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20874,-2722,1,0,0,0,,2
5068038,F,N,N,0,112500,State servant,Secondary / secondary special,Married,With parents,-17164,-9363,1,0,0,0,Medicine staff,2
5038814,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19366,-746,1,0,0,0,,2
5095356,F,N,N,0,157500,Working,Secondary / secondary special,Single / not married,With parents,-9020,-1039,1,0,0,0,Sales staff,1
5037266,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-11892,-1322,1,0,0,0,Drivers,1
5052865,F,N,Y,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,-13870,-3458,1,1,1,0,Sales staff,2
5096211,M,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14211,-158,1,1,0,0,Low-skill Laborers,2
5023280,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,1,0,0,0,Sales staff,2
5132340,F,N,Y,2,198000,Commercial associate,Incomplete higher,Separated,House / apartment,-15646,-2811,1,0,0,0,,3
5136012,F,N,N,3,180000,Working,Higher education,Married,House / apartment,-13678,-7018,1,0,0,0,Core staff,5
5045917,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990,-2026,1,0,0,0,Drivers,2
5041073,F,N,Y,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,-18179,-188,1,0,0,0,Laborers,2
5149660,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11920,-2967,1,0,0,0,Realty agents,3
5022756,F,N,N,1,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,Sales staff,2
5036562,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11953,-5107,1,1,0,0,,3
5117754,M,Y,N,0,306000,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2
5125281,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3
5149039,F,N,Y,2,270000,Commercial associate,Higher education,Civil marriage,House / apartment,-11008,-3697,1,0,0,0,Laborers,4
5021267,F,Y,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-14512,-4596,1,0,0,0,Laborers,3
5125166,M,N,Y,1,234000,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3
5125524,M,N,N,2,171000,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4
5010089,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5126457,F,N,N,0,94500,Working,Higher education,Married,House / apartment,-16825,-196,1,0,0,0,Security staff,2
5142763,F,N,N,0,117000,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021,-530,1,0,0,0,Sales staff,1
5023261,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2
5090861,F,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19765,-2168,1,0,0,0,Sales staff,2
5146123,F,N,N,0,54000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20132,365243,1,0,0,0,,1
5023410,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,,2
5010032,M,Y,Y,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,-22121,365243,1,0,1,0,,2
5118397,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17154,-1649,1,0,0,0,Drivers,2
5033628,F,N,Y,0,166500,State servant,Higher education,Married,House / apartment,-23599,-13382,1,0,0,0,,2
5069399,M,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-8396,-1509,1,1,1,0,Core staff,1
5008889,F,N,Y,0,247500,Commercial associate,Higher education,Separated,Rented apartment,-17016,-1347,1,0,0,0,Core staff,1
5022041,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2
5126124,F,Y,N,0,72000,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2
5023563,F,N,Y,0,202500,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1
5050853,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-9488,-1505,1,0,0,0,High skill tech staff,1
5024412,M,Y,N,0,270000,Working,Higher education,Married,House / apartment,-18582,-5084,1,0,0,0,Managers,2
5090612,F,Y,N,0,202500,Working,Higher education,Married,House / apartment,-13788,-2905,1,0,0,0,Accountants,2
5028274,F,Y,N,2,360000,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4
5028996,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12262,-356,1,0,0,0,,2
5126322,F,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,-17778,-1719,1,1,1,0,High skill tech staff,2
5053610,F,N,Y,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,-20589,-3680,1,0,0,0,,2
5069227,F,Y,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330,-962,1,0,1,0,Sales staff,2
5137401,F,N,N,0,157500,Working,Higher education,Separated,House / apartment,-17237,-3000,1,0,0,0,Medicine staff,1
5142812,M,Y,N,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-11648,-4275,1,1,1,0,Core staff,2
5053114,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,1,0,0,0,,2
5149027,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-22795,365243,1,0,0,0,,2
5145869,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Separated,House / apartment,-20978,365243,1,0,1,0,,1
5053354,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-18362,-110,1,0,0,0,Laborers,2
5087944,F,N,Y,0,72000,Working,Secondary / secondary special,Widow,House / apartment,-19923,-2078,1,1,1,0,Cleaning staff,1
5035688,F,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16505,-8377,1,0,0,0,Laborers,2
5068491,M,N,N,1,315000,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,3
5044860,F,N,Y,0,167400,Pensioner,Secondary / secondary special,Married,House / apartment,-19028,365243,1,0,0,0,,2
5117047,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23027,365243,1,0,0,0,,1
5022676,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23286,365243,1,0,0,0,,2
5009739,F,Y,N,0,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,1,1,1,0,Core staff,2
5096991,F,N,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-12272,-126,1,0,0,0,Core staff,3
5067982,M,Y,Y,0,153000,Working,Higher education,Separated,With parents,-20013,-7640,1,0,0,1,Managers,1
5135982,F,N,Y,0,423000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13480,-3153,1,0,0,0,Private service staff,1
5046362,F,N,Y,0,90000,Working,Secondary / secondary special,Civil marriage,With parents,-14386,-139,1,1,1,0,Sales staff,2
5066817,F,Y,N,1,360000,Working,Higher education,Widow,House / apartment,-16480,-4023,1,0,0,1,Managers,2
5143519,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280,365243,1,0,0,0,,1
5068888,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-23537,-4888,1,0,0,0,Medicine staff,2
5150412,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,,1
5067924,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743,365243,1,0,0,0,,1
5056149,M,Y,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-23424,-14887,1,0,0,0,Laborers,2
5022308,F,N,Y,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-19042,-3319,1,0,0,0,,1
5068465,F,N,Y,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10175,-1966,1,0,1,0,Private service staff,3
5036881,F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-22471,365243,1,0,0,0,,2
5137033,M,Y,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-14301,-200,1,0,1,0,Laborers,3
5148812,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22416,365243,1,0,0,0,,2
5100220,M,Y,Y,2,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15182,-6123,1,0,0,0,Drivers,4
5078842,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,With parents,-10532,-117,1,0,0,0,Private service staff,3
5010526,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3
5105150,F,N,Y,0,90000,Working,Higher education,Married,House / apartment,-18940,-1763,1,0,0,0,Sales staff,2
5045253,F,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-20854,-3689,1,0,0,0,Core staff,3
5100000,F,N,N,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15226,-3414,1,0,0,0,Sales staff,3
5029725,F,N,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-9778,-2910,1,1,0,1,Core staff,3
5090925,F,N,Y,0,243000,Commercial associate,Secondary / secondary special,Married,With parents,-17000,-3412,1,0,0,0,Laborers,2
5115947,M,Y,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-9586,-1107,1,0,0,0,,1
5028572,F,N,Y,0,112500,Pensioner,Higher education,Married,House / apartment,-22062,365243,1,0,0,0,,2
5022373,F,N,Y,1,234000,Working,Secondary / secondary special,Single / not married,House / apartment,-20693,-8036,1,0,0,0,Core staff,2
5149040,F,N,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19750,-3608,1,0,0,0,Laborers,2
5113291,F,Y,Y,2,121500,Working,Incomplete higher,Married,House / apartment,-11327,-101,1,1,1,0,Core staff,4
5139951,F,Y,Y,0,121500,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2
5028697,M,Y,N,1,270000,Working,Higher education,Married,Rented apartment,-10817,-203,1,0,1,0,Laborers,3
5148527,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-23365,365243,1,0,0,0,,2
5009443,F,N,N,0,90000,State servant,Secondary / secondary special,Married,House / apartment,-9489,-1682,1,0,1,0,,2
5096621,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3
